id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-001257,SIN-00361,Informe pericial,Si,Si,2024-12-21,No,OK
DOC-001258,SIN-00362,Factura medica,Si,Si,2024-11-05,No,OK
DOC-001259,SIN-00362,Informe medico,Si,Si,2024-11-05,No,OK
DOC-001260,SIN-00362,Formulario siniestro,Si,Si,2024-10-27,No,OK
DOC-001261,SIN-00363,Parte policial,Si,Si,2024-08-25,No,OK
DOC-001262,SIN-00363,Fotos del dano,Si,Si,2024-08-27,No,OK
DOC-001263,SIN-00363,Factura proforma,Si,Si,2024-08-27,No,OK
DOC-001264,SIN-00363,Informe pericial,Si,Si,2024-08-30,No,OK
DOC-001265,SIN-00364,Denuncia fiscalia,Si,Si,2025-03-01,No,OK
DOC-001266,SIN-00364,Matricula,Si,Si,2025-03-09,No,OK
DOC-001267,SIN-00364,Llaves,Si,Si,2025-03-04,No,OK
DOC-001268,SIN-00364,Informe pericial,Si,Si,2025-02-28,No,OK
DOC-001269,SIN-00365,Factura medica,Si,Si,2026-03-08,No,OK
DOC-001270,SIN-00365,Informe medico,Si,Si,2026-02-23,No,OK
DOC-001271,SIN-00365,Formulario siniestro,Si,Si,2026-02-28,No,OK
DOC-001272,SIN-00366,Denuncia fiscalia,Si,Si,2025-08-05,No,OK
DOC-001273,SIN-00366,Matricula,Si,Si,2025-08-06,No,OK
DOC-001274,SIN-00366,Llaves,Si,Si,2025-07-31,No,OK
DOC-001275,SIN-00366,Informe pericial,Si,Si,2025-08-05,No,OK
DOC-001276,SIN-00367,Fotos del dano,Si,Si,2025-08-21,No,OK
DOC-001277,SIN-00367,Factura proforma,Si,Si,2025-08-21,No,OK
DOC-001278,SIN-00367,Informe pericial,Si,Si,2025-08-22,No,OK
DOC-001279,SIN-00368,Fotos del dano,Si,Si,2024-02-10,No,OK
DOC-001280,SIN-00368,Factura proforma,Si,Si,2024-02-15,No,OK
DOC-001281,SIN-00368,Informe pericial,Si,Si,2024-02-13,No,OK
DOC-001282,SIN-00369,Factura medica,Si,Si,2024-07-07,No,OK
DOC-001283,SIN-00369,Informe medico,Si,Si,2024-07-15,No,OK
DOC-001284,SIN-00369,Formulario siniestro,Si,Si,2024-07-16,No,OK
DOC-001285,SIN-00370,Fotos del dano,Si,Si,2026-03-09,No,OK
DOC-001286,SIN-00370,Factura proforma,Si,Si,2026-02-26,No,OK
DOC-001287,SIN-00370,Informe pericial,Si,Si,2026-02-24,No,OK
DOC-001288,SIN-00371,Fotos del dano,Si,Si,2023-09-14,No,OK
DOC-001289,SIN-00371,Factura proforma,Si,Si,2023-09-14,No,OK
DOC-001290,SIN-00371,Informe pericial,Si,Si,2023-09-09,No,OK
DOC-001291,SIN-00372,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001292,SIN-00372,Factura proforma,Si,Si,2026-05-12,No,OK
DOC-001293,SIN-00373,Parte policial,Si,Si,2024-07-14,No,OK
DOC-001294,SIN-00373,Datos tercero,Si,Si,2024-07-16,No,OK
DOC-001295,SIN-00373,Fotos del dano,Si,Si,2024-07-07,No,OK
DOC-001296,SIN-00373,Informe pericial,Si,Si,2024-07-17,No,OK
DOC-001297,SIN-00374,Parte policial,Si,Si,2024-08-27,No,OK
DOC-001298,SIN-00374,Fotos del dano,Si,Si,2024-08-27,No,OK
DOC-001299,SIN-00374,Factura proforma,Si,Si,2024-09-01,No,OK
DOC-001300,SIN-00374,Informe pericial,Si,Si,2024-08-21,No,OK
DOC-001301,SIN-00375,Parte policial,Si,Si,2024-04-05,No,OK
DOC-001302,SIN-00375,Fotos del dano,Si,Si,2024-04-13,No,OK
DOC-001303,SIN-00375,Factura proforma,Si,Si,2024-04-12,No,OK
DOC-001304,SIN-00375,Informe pericial,Si,Si,2024-04-06,No,OK
DOC-001305,SIN-00376,Fotos del dano,Si,Si,2025-08-20,No,OK
DOC-001306,SIN-00376,Factura proforma,Si,Si,2025-08-19,No,OK
DOC-001307,SIN-00376,Informe pericial,Si,Si,2025-08-22,No,OK
DOC-001308,SIN-00377,Parte policial,Si,Si,2024-01-27,No,OK
DOC-001309,SIN-00377,Datos tercero,Si,Si,2024-01-28,No,OK
DOC-001310,SIN-00377,Fotos del dano,Si,Si,2024-01-30,No,OK
DOC-001311,SIN-00377,Informe pericial,Si,Si,2024-01-28,No,OK
DOC-001312,SIN-00378,Parte policial,Si,Si,2024-12-16,No,OK
DOC-001313,SIN-00378,Fotos del dano,Si,Si,2024-12-05,No,OK
DOC-001314,SIN-00378,Factura proforma,Si,Si,2024-12-08,No,OK
DOC-001315,SIN-00378,Informe pericial,Si,Si,2024-12-13,No,OK
DOC-001316,SIN-00379,Fotos del dano,Si,Si,2026-03-21,No,OK
DOC-001317,SIN-00379,Factura proforma,Si,Si,2026-03-26,No,OK
DOC-001318,SIN-00379,Informe pericial,Si,Si,2026-03-27,No,OK
DOC-001319,SIN-00380,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-001320,SIN-00380,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001321,SIN-00380,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-001322,SIN-00380,Informe pericial,Si,Si,2025-03-22,No,OK
DOC-001323,SIN-00381,Parte policial,Si,Si,2024-08-24,No,OK
DOC-001324,SIN-00381,Datos tercero,Si,Si,2024-08-17,No,OK
DOC-001325,SIN-00381,Fotos del dano,Si,Si,2024-08-29,No,OK
DOC-001326,SIN-00381,Informe pericial,Si,Si,2024-08-29,No,OK
DOC-001327,SIN-00382,Factura medica,Si,Si,2023-07-10,No,OK
DOC-001328,SIN-00382,Informe medico,Si,Si,2023-07-17,No,OK
DOC-001329,SIN-00382,Parte policial,Si,Si,2023-07-19,No,OK
DOC-001330,SIN-00383,Parte policial,Si,Si,2026-07-21,No,OK
DOC-001331,SIN-00383,Datos tercero,Si,Si,2026-07-29,No,OK
DOC-001332,SIN-00383,Fotos del dano,Si,Si,2026-07-24,No,OK
DOC-001333,SIN-00383,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-001334,SIN-00384,Factura medica,Si,Si,2025-06-25,No,OK
DOC-001335,SIN-00384,Informe medico,Si,Si,2025-06-29,No,OK
DOC-001336,SIN-00384,Formulario siniestro,Si,Si,2025-07-09,No,OK
DOC-001337,SIN-00385,Parte policial,Si,Si,2024-07-02,No,OK
DOC-001338,SIN-00385,Fotos del dano,Si,Si,2024-06-26,No,OK
DOC-001339,SIN-00385,Factura proforma,Si,Si,2024-07-06,No,OK
DOC-001340,SIN-00385,Informe pericial,Si,Si,2024-06-25,No,OK
DOC-001341,SIN-00386,Parte policial,Si,Si,2024-10-27,No,OK
DOC-001342,SIN-00386,Fotos del dano,Si,Si,2024-10-15,No,OK
DOC-001343,SIN-00386,Factura proforma,Si,Si,2024-10-27,No,OK
DOC-001344,SIN-00386,Informe pericial,Si,No,2024-10-15,No,Documento ilegible
DOC-001345,SIN-00387,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-001346,SIN-00387,Fotos del dano,Si,Si,2024-12-02,No,OK
DOC-001347,SIN-00387,Factura proforma,Si,Si,2024-11-26,No,OK
DOC-001348,SIN-00387,Informe pericial,Si,Si,2024-11-24,No,OK
DOC-001349,SIN-00388,Parte policial,Si,Si,2025-10-22,No,OK
DOC-001350,SIN-00388,Fotos del dano,Si,Si,2025-10-25,No,OK
DOC-001351,SIN-00388,Factura proforma,Si,Si,2025-10-19,No,OK
DOC-001352,SIN-00388,Informe pericial,Si,Si,2025-11-01,No,OK
DOC-001353,SIN-00389,Parte policial,Si,Si,2025-04-12,No,OK
DOC-001354,SIN-00389,Fotos del dano,Si,Si,2025-03-30,Si,Fecha no coincide con evento
DOC-001355,SIN-00389,Factura proforma,Si,Si,2025-04-23,No,OK
DOC-001356,SIN-00389,Informe pericial,Si,Si,2025-04-11,Si,Documento con alteracion simulada
DOC-001357,SIN-00390,Parte policial,Si,Si,2025-01-03,No,OK
DOC-001358,SIN-00390,Fotos del dano,Si,Si,2025-01-12,No,OK
DOC-001359,SIN-00390,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-001360,SIN-00390,Informe pericial,Si,Si,2025-01-15,No,OK
DOC-001361,SIN-00391,Parte policial,Si,Si,2025-05-03,No,OK
DOC-001362,SIN-00391,Fotos del dano,Si,Si,2025-05-01,No,OK
DOC-001363,SIN-00391,Factura proforma,Si,Si,2025-04-28,No,OK
DOC-001364,SIN-00391,Informe pericial,Si,Si,2025-05-05,No,OK
DOC-001365,SIN-00392,Parte policial,Si,Si,2025-05-23,Si,Documento con alteracion simulada
DOC-001366,SIN-00392,Fotos del dano,Si,Si,2025-05-21,Si,Fecha no coincide con evento
DOC-001367,SIN-00392,Factura proforma,Si,Si,2025-05-19,No,OK
DOC-001368,SIN-00392,Informe pericial,Si,Si,2025-05-22,Si,Documento con alteracion simulada
DOC-001369,SIN-00393,Fotos del dano,Si,Si,2025-08-18,No,OK
DOC-001370,SIN-00393,Factura proforma,Si,Si,2025-08-18,No,OK
DOC-001371,SIN-00393,Informe pericial,Si,Si,2025-08-25,No,OK
DOC-001372,SIN-00394,Denuncia fiscalia,Si,Si,2026-04-29,No,OK
DOC-001373,SIN-00394,Fotos del dano,Si,Si,2026-05-07,No,OK
DOC-001374,SIN-00394,Factura proforma,Si,Si,2026-05-03,No,OK
DOC-001375,SIN-00395,Denuncia fiscalia,Si,Si,2025-11-19,No,OK
DOC-001376,SIN-00395,Matricula,Si,Si,2025-11-08,No,OK
DOC-001377,SIN-00395,Llaves,Si,Si,2025-11-21,No,OK
DOC-001378,SIN-00395,Informe pericial,Si,Si,2025-11-19,No,OK
DOC-001379,SIN-00396,Factura medica,Si,Si,2024-05-03,Si,Fecha no coincide con evento
DOC-001380,SIN-00396,Informe medico,Si,Si,2024-05-19,No,OK
DOC-001381,SIN-00396,Parte policial,Si,Si,2024-05-08,Si,Documento con alteracion simulada
DOC-001382,SIN-00397,Parte policial,Si,Si,2024-11-17,Si,Documento con alteracion simulada
DOC-001383,SIN-00397,Fotos del dano,Si,Si,2024-11-24,Si,Valor no coincide con factura
DOC-001384,SIN-00397,Factura proforma,Si,Si,2024-11-25,No,OK
DOC-001385,SIN-00397,Informe pericial,Si,Si,2024-11-29,No,OK
DOC-001386,SIN-00398,Parte policial,Si,Si,2025-10-08,No,OK
DOC-001387,SIN-00398,Fotos del dano,Si,Si,2025-10-11,No,OK
DOC-001388,SIN-00398,Factura proforma,Si,Si,2025-10-03,No,OK
DOC-001389,SIN-00398,Informe pericial,Si,Si,2025-10-03,No,OK
DOC-001390,SIN-00399,Denuncia fiscalia,Si,Si,2025-10-07,No,OK
DOC-001391,SIN-00399,Matricula,No,No,,No,No entregado en expediente sintetico
DOC-001392,SIN-00399,Llaves,No,No,,No,No entregado en expediente sintetico
DOC-001393,SIN-00399,Informe pericial,Si,Si,2025-10-03,No,OK
DOC-001394,SIN-00400,Fotos del dano,Si,Si,2026-01-03,No,OK
DOC-001395,SIN-00400,Factura proforma,Si,Si,2026-01-08,No,OK
DOC-001396,SIN-00400,Informe pericial,Si,Si,2026-01-01,No,OK
DOC-001397,SIN-00401,Fotos del dano,Si,Si,2024-11-21,No,OK
DOC-001398,SIN-00401,Factura proforma,Si,Si,2024-11-19,No,OK
DOC-001399,SIN-00402,Denuncia fiscalia,Si,Si,2024-11-15,No,OK
DOC-001400,SIN-00402,Fotos del dano,Si,Si,2024-11-24,No,OK
DOC-001401,SIN-00402,Factura proforma,Si,Si,2024-11-26,No,OK
DOC-001402,SIN-00403,Factura medica,Si,Si,2025-11-19,No,OK
DOC-001403,SIN-00403,Informe medico,Si,Si,2025-11-21,No,OK
DOC-001404,SIN-00403,Parte policial,Si,Si,2025-11-20,No,OK
DOC-001405,SIN-00404,Parte policial,Si,Si,2024-05-03,No,OK
DOC-001406,SIN-00404,Fotos del dano,Si,Si,2024-05-13,No,OK
DOC-001407,SIN-00404,Factura proforma,Si,Si,2024-05-10,No,OK
DOC-001408,SIN-00404,Informe pericial,Si,Si,2024-05-01,No,OK
DOC-001409,SIN-00405,Parte policial,Si,Si,2026-01-23,No,OK
DOC-001410,SIN-00405,Fotos del dano,Si,Si,2026-01-23,No,OK
DOC-001411,SIN-00405,Factura proforma,Si,Si,2026-02-01,Si,Fecha no coincide con evento
DOC-001412,SIN-00405,Informe pericial,Si,Si,2026-01-23,No,OK
DOC-001413,SIN-00406,Parte policial,Si,Si,2025-02-14,No,OK
DOC-001414,SIN-00406,Fotos del dano,Si,Si,2025-02-11,No,OK
DOC-001415,SIN-00406,Factura proforma,Si,Si,2025-02-12,No,OK
DOC-001416,SIN-00406,Informe pericial,Si,Si,2025-02-03,No,OK
DOC-001417,SIN-00407,Parte policial,Si,Si,2024-02-26,No,OK
DOC-001418,SIN-00407,Fotos del dano,Si,Si,2024-03-03,No,OK
DOC-001419,SIN-00407,Factura proforma,Si,Si,2024-02-29,No,OK
DOC-001420,SIN-00407,Informe pericial,Si,Si,2024-03-03,No,OK
DOC-001421,SIN-00408,Parte policial,Si,Si,2025-12-21,No,OK
DOC-001422,SIN-00408,Fotos del dano,Si,Si,2025-12-26,No,OK
DOC-001423,SIN-00408,Factura proforma,Si,Si,2025-12-22,No,OK
DOC-001424,SIN-00408,Informe pericial,Si,Si,2025-12-11,No,OK
DOC-001425,SIN-00409,Parte policial,Si,Si,2024-01-02,No,OK
DOC-001426,SIN-00409,Datos tercero,Si,Si,2024-01-07,No,OK
DOC-001427,SIN-00409,Fotos del dano,Si,Si,2024-01-07,No,OK
DOC-001428,SIN-00409,Informe pericial,Si,Si,2024-01-04,No,OK
DOC-001429,SIN-00410,Factura medica,Si,Si,2024-01-11,No,OK
DOC-001430,SIN-00410,Informe medico,Si,Si,2024-01-09,No,OK
DOC-001431,SIN-00410,Formulario siniestro,Si,Si,2024-01-06,No,OK
DOC-001432,SIN-00411,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-001433,SIN-00411,Fotos del dano,Si,Si,2024-08-31,No,OK
DOC-001434,SIN-00411,Factura proforma,Si,Si,2024-08-27,No,OK
DOC-001435,SIN-00411,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-001436,SIN-00412,Parte policial,Si,Si,2023-11-02,No,OK
DOC-001437,SIN-00412,Datos tercero,Si,Si,2023-11-12,No,OK
DOC-001438,SIN-00412,Fotos del dano,Si,Si,2023-11-08,No,OK
DOC-001439,SIN-00412,Informe pericial,Si,Si,2023-10-31,No,OK
DOC-001440,SIN-00413,Parte policial,Si,Si,2025-03-28,No,OK
DOC-001441,SIN-00413,Fotos del dano,Si,Si,2025-03-30,No,OK
DOC-001442,SIN-00413,Factura proforma,Si,Si,2025-04-07,No,OK
DOC-001443,SIN-00413,Informe pericial,Si,Si,2025-04-08,No,OK
DOC-001444,SIN-00414,Parte policial,Si,Si,2024-05-29,No,OK
DOC-001445,SIN-00414,Fotos del dano,Si,Si,2024-05-27,No,OK
DOC-001446,SIN-00414,Factura proforma,Si,Si,2024-06-06,No,OK
DOC-001447,SIN-00414,Informe pericial,Si,Si,2024-05-27,No,OK
DOC-001448,SIN-00415,Fotos del dano,Si,Si,2024-07-11,No,OK
DOC-001449,SIN-00415,Factura proforma,Si,Si,2024-07-10,No,OK
DOC-001450,SIN-00415,Informe pericial,Si,Si,2024-07-23,No,OK
DOC-001451,SIN-00416,Parte policial,Si,Si,2024-08-07,No,OK
DOC-001452,SIN-00416,Datos tercero,Si,Si,2024-08-08,No,OK
DOC-001453,SIN-00416,Fotos del dano,Si,Si,2024-07-31,Si,Documento con alteracion simulada
DOC-001454,SIN-00416,Informe pericial,Si,Si,2024-07-14,Si,Valor no coincide con factura
DOC-001455,SIN-00417,Denuncia fiscalia,Si,Si,2024-04-22,No,OK
DOC-001456,SIN-00417,Matricula,No,No,,No,No entregado en expediente sintetico
DOC-001457,SIN-00417,Llaves,Si,Si,2024-04-19,No,OK
DOC-001458,SIN-00417,Informe pericial,Si,Si,2024-04-17,No,OK
DOC-001459,SIN-00418,Fotos del dano,Si,Si,2026-02-08,No,OK
DOC-001460,SIN-00418,Factura proforma,Si,Si,2026-02-12,No,OK
DOC-001461,SIN-00419,Fotos del dano,Si,Si,2025-12-16,No,OK
DOC-001462,SIN-00419,Factura proforma,Si,Si,2025-12-12,No,OK
DOC-001463,SIN-00419,Informe pericial,Si,Si,2025-12-22,No,OK
DOC-001464,SIN-00420,Parte policial,Si,Si,2024-06-26,No,OK
DOC-001465,SIN-00420,Fotos del dano,Si,Si,2024-06-14,No,OK
DOC-001466,SIN-00420,Factura proforma,Si,Si,2024-06-12,No,OK
DOC-001467,SIN-00420,Informe pericial,Si,Si,2024-06-11,No,OK
DOC-001468,SIN-00421,Denuncia fiscalia,Si,Si,2026-05-09,No,OK
DOC-001469,SIN-00421,Matricula,Si,Si,2026-05-19,No,OK
DOC-001470,SIN-00421,Llaves,Si,Si,2026-05-20,No,OK
DOC-001471,SIN-00421,Informe pericial,Si,Si,2026-05-18,No,OK
DOC-001472,SIN-00422,Parte policial,Si,No,2025-09-22,No,Documento ilegible
DOC-001473,SIN-00422,Datos tercero,Si,Si,2025-09-25,No,OK
DOC-001474,SIN-00422,Fotos del dano,Si,Si,2025-09-26,No,OK
DOC-001475,SIN-00422,Informe pericial,Si,Si,2025-10-07,No,OK
DOC-001476,SIN-00423,Fotos del dano,Si,Si,2025-12-01,No,OK
DOC-001477,SIN-00423,Factura proforma,Si,Si,2025-11-30,No,OK
DOC-001478,SIN-00423,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-001479,SIN-00424,Denuncia fiscalia,Si,Si,2024-06-11,No,OK
DOC-001480,SIN-00424,Matricula,Si,Si,2024-06-11,No,OK
DOC-001481,SIN-00424,Llaves,Si,Si,2024-06-21,No,OK
DOC-001482,SIN-00424,Informe pericial,Si,Si,2024-06-12,No,OK
DOC-001483,SIN-00425,Factura medica,Si,Si,2025-01-03,No,OK
DOC-001484,SIN-00425,Informe medico,Si,Si,2025-01-02,No,OK
DOC-001485,SIN-00425,Parte policial,Si,Si,2025-01-02,No,OK
DOC-001486,SIN-00426,Fotos del dano,Si,Si,2024-05-11,No,OK
DOC-001487,SIN-00426,Factura proforma,Si,Si,2024-05-07,No,OK
DOC-001488,SIN-00427,Parte policial,Si,Si,2023-05-23,No,OK
DOC-001489,SIN-00427,Fotos del dano,Si,Si,2023-05-22,No,OK
DOC-001490,SIN-00427,Factura proforma,Si,Si,2023-05-18,No,OK
DOC-001491,SIN-00427,Informe pericial,Si,Si,2023-05-14,No,OK
DOC-001492,SIN-00428,Factura medica,No,No,,No,No entregado en expediente sintetico
DOC-001493,SIN-00428,Informe medico,Si,Si,2025-05-07,No,OK
DOC-001494,SIN-00428,Parte policial,Si,Si,2025-05-12,No,OK
DOC-001495,SIN-00429,Denuncia fiscalia,No,No,,No,No entregado en expediente sintetico
DOC-001496,SIN-00429,Matricula,Si,Si,2024-11-28,No,OK
DOC-001497,SIN-00429,Llaves,Si,Si,2024-11-23,No,OK
DOC-001498,SIN-00429,Informe pericial,Si,Si,2024-11-27,No,OK
DOC-001499,SIN-00430,Parte policial,Si,Si,2026-08-03,No,OK
DOC-001500,SIN-00430,Fotos del dano,Si,Si,2026-07-25,No,OK
DOC-001501,SIN-00430,Factura proforma,Si,Si,2026-07-29,No,OK
DOC-001502,SIN-00430,Informe pericial,Si,Si,2026-07-19,No,OK
DOC-001503,SIN-00431,Parte policial,No,No,,No,No entregado en expediente sintetico
DOC-001504,SIN-00431,Datos tercero,Si,Si,2023-04-22,No,OK
DOC-001505,SIN-00431,Fotos del dano,Si,Si,2023-04-19,No,OK
DOC-001506,SIN-00431,Informe pericial,Si,Si,2023-04-13,No,OK
DOC-001507,SIN-00432,Parte policial,Si,Si,2023-10-23,No,OK
DOC-001508,SIN-00432,Fotos del dano,Si,Si,2023-10-26,No,OK
DOC-001509,SIN-00432,Factura proforma,Si,Si,2023-10-28,No,OK
DOC-001510,SIN-00432,Informe pericial,Si,Si,2023-10-22,No,OK
DOC-001511,SIN-00433,Factura medica,Si,Si,2025-09-18,No,OK
DOC-001512,SIN-00433,Informe medico,Si,Si,2025-09-21,Si,Documento con alteracion simulada
DOC-001513,SIN-00433,Parte policial,Si,Si,2025-09-12,No,OK
DOC-001514,SIN-00434,Parte policial,Si,Si,2024-12-03,No,OK
DOC-001515,SIN-00434,Datos tercero,Si,Si,2024-11-28,No,OK
DOC-001516,SIN-00434,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001517,SIN-00434,Informe pericial,Si,Si,2024-12-02,No,OK
DOC-001518,SIN-00435,Parte policial,Si,Si,2024-01-01,No,OK
DOC-001519,SIN-00435,Fotos del dano,Si,Si,2024-01-01,No,OK
DOC-001520,SIN-00435,Factura proforma,Si,Si,2024-01-04,No,OK
DOC-001521,SIN-00435,Informe pericial,Si,Si,2024-01-09,No,OK
DOC-001522,SIN-00436,Factura medica,Si,Si,2026-02-05,No,OK
DOC-001523,SIN-00436,Informe medico,Si,Si,2026-01-29,No,OK
DOC-001524,SIN-00436,Formulario siniestro,Si,Si,2026-02-09,No,OK
DOC-001525,SIN-00437,Parte policial,Si,Si,2026-01-29,No,OK
DOC-001526,SIN-00437,Fotos del dano,Si,Si,2026-01-27,No,OK
DOC-001527,SIN-00437,Factura proforma,Si,Si,2026-02-01,No,OK
DOC-001528,SIN-00437,Informe pericial,Si,Si,2026-01-24,No,OK
DOC-001529,SIN-00438,Parte policial,Si,Si,2024-10-14,No,OK
DOC-001530,SIN-00438,Fotos del dano,Si,Si,2024-10-17,No,OK
DOC-001531,SIN-00438,Factura proforma,Si,Si,2024-10-13,No,OK
DOC-001532,SIN-00438,Informe pericial,Si,Si,2024-10-17,No,OK
DOC-001533,SIN-00439,Parte policial,Si,Si,2025-07-30,No,OK
DOC-001534,SIN-00439,Fotos del dano,Si,Si,2025-08-11,No,OK
DOC-001535,SIN-00439,Factura proforma,Si,Si,2025-07-25,Si,Documento con alteracion simulada
DOC-001536,SIN-00439,Informe pericial,Si,Si,2025-08-07,No,OK
DOC-001537,SIN-00440,Denuncia fiscalia,Si,Si,2024-04-01,No,OK
DOC-001538,SIN-00440,Inventario afectado,Si,Si,2024-03-24,No,OK
DOC-001539,SIN-00440,Factura proforma,Si,Si,2024-03-24,No,OK
DOC-001540,SIN-00441,Denuncia fiscalia,Si,Si,2025-05-06,No,OK
DOC-001541,SIN-00441,Matricula,Si,Si,2025-05-14,No,OK
DOC-001542,SIN-00441,Llaves,Si,Si,2025-05-03,No,OK
DOC-001543,SIN-00441,Informe pericial,Si,Si,2025-05-03,No,OK
DOC-001544,SIN-00442,Fotos del dano,Si,Si,2023-12-21,No,OK
DOC-001545,SIN-00442,Factura proforma,Si,Si,2023-12-20,No,OK
DOC-001546,SIN-00442,Informe pericial,Si,Si,2023-12-21,No,OK
DOC-001547,SIN-00443,Parte policial,Si,Si,2024-04-05,No,OK
DOC-001548,SIN-00443,Datos tercero,Si,Si,2024-03-10,Si,Documento con alteracion simulada
DOC-001549,SIN-00443,Fotos del dano,Si,Si,2024-03-21,Si,Fecha no coincide con evento
DOC-001550,SIN-00443,Informe pericial,Si,Si,2024-03-23,No,OK
DOC-001551,SIN-00444,Factura medica,Si,Si,2025-09-08,No,OK
DOC-001552,SIN-00444,Informe medico,Si,Si,2025-09-13,No,OK
DOC-001553,SIN-00444,Parte policial,Si,Si,2025-09-12,No,OK
DOC-001554,SIN-00445,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001555,SIN-00445,Factura proforma,Si,Si,2024-12-02,No,OK
DOC-001556,SIN-00445,Informe pericial,Si,Si,2024-11-29,No,OK
DOC-001557,SIN-00446,Informe bomberos,Si,Si,2025-07-23,No,OK
DOC-001558,SIN-00446,Fotos del dano,Si,Si,2025-07-20,No,OK
DOC-001559,SIN-00446,Factura proforma,Si,Si,2025-07-19,No,OK
DOC-001560,SIN-00447,Parte policial,Si,Si,2024-12-26,No,OK
DOC-001561,SIN-00447,Datos tercero,Si,Si,2024-12-14,No,OK
DOC-001562,SIN-00447,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001563,SIN-00447,Informe pericial,Si,Si,2024-12-28,No,OK
DOC-001564,SIN-00448,Parte policial,Si,Si,2023-05-12,No,OK
DOC-001565,SIN-00448,Datos tercero,Si,Si,2023-05-09,No,OK
DOC-001566,SIN-00448,Fotos del dano,Si,Si,2023-04-30,No,OK
DOC-001567,SIN-00448,Informe pericial,Si,Si,2023-05-07,No,OK
DOC-001568,SIN-00449,Denuncia fiscalia,Si,Si,2024-11-30,No,OK
DOC-001569,SIN-00449,Matricula,Si,Si,2024-11-26,No,OK
DOC-001570,SIN-00449,Llaves,Si,Si,2024-11-27,No,OK
DOC-001571,SIN-00449,Informe pericial,Si,Si,2024-11-23,No,OK
DOC-001572,SIN-00450,Parte policial,Si,Si,2023-11-28,Si,Documento con alteracion simulada
DOC-001573,SIN-00450,Datos tercero,Si,Si,2023-11-21,No,OK
DOC-001574,SIN-00450,Fotos del dano,Si,Si,2023-11-13,Si,Fecha no coincide con evento
DOC-001575,SIN-00450,Informe pericial,Si,Si,2023-11-30,No,OK
DOC-001576,SIN-00451,Parte policial,Si,Si,2025-06-16,No,OK
DOC-001577,SIN-00451,Fotos del dano,Si,Si,2025-06-20,No,OK
DOC-001578,SIN-00451,Factura proforma,Si,Si,2025-07-01,No,OK
DOC-001579,SIN-00451,Informe pericial,Si,No,2025-06-26,No,Documento ilegible
DOC-001580,SIN-00452,Parte policial,Si,Si,2023-01-23,No,OK
DOC-001581,SIN-00452,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001582,SIN-00452,Factura proforma,Si,Si,2023-01-22,No,OK
DOC-001583,SIN-00452,Informe pericial,No,No,,No,No entregado en expediente sintetico
DOC-001584,SIN-00453,Fotos del dano,Si,Si,2025-04-16,Si,Valor no coincide con factura
DOC-001585,SIN-00453,Factura proforma,Si,Si,2025-05-03,No,OK
DOC-001586,SIN-00453,Informe pericial,Si,Si,2025-04-26,Si,Valor no coincide con factura
DOC-001587,SIN-00454,Fotos del dano,No,No,,No,No entregado en expediente sintetico
DOC-001588,SIN-00454,Factura proforma,No,No,,No,No entregado en expediente sintetico
DOC-001589,SIN-00454,Informe pericial,Si,Si,2023-07-22,Si,Fecha no coincide con evento
DOC-001590,SIN-00455,Parte policial,Si,Si,2024-01-25,Si,Documento con alteracion simulada
DOC-001591,SIN-00455,Datos tercero,Si,Si,2024-01-15,Si,Documento con alteracion simulada
DOC-001592,SIN-00455,Fotos del dano,Si,Si,2024-02-02,No,OK
DOC-001593,SIN-00455,Informe pericial,Si,Si,2024-01-22,Si,Valor no coincide con factura
DOC-001594,SIN-00456,Factura medica,Si,Si,2024-05-21,No,OK
DOC-001595,SIN-00456,Informe medico,Si,Si,2024-05-18,No,OK
DOC-001596,SIN-00456,Formulario siniestro,Si,Si,2024-05-27,No,OK
DOC-001597,SIN-00457,Fotos del dano,Si,Si,2025-06-21,No,OK
DOC-001598,SIN-00457,Factura proforma,Si,Si,2025-06-21,No,OK
DOC-001599,SIN-00457,Informe pericial,Si,Si,2025-06-26,No,OK
DOC-001600,SIN-00458,Parte policial,Si,No,2023-02-16,No,Documento ilegible
DOC-001601,SIN-00458,Datos tercero,Si,Si,2023-02-26,No,OK
DOC-001602,SIN-00458,Fotos del dano,Si,Si,2023-02-21,No,OK
DOC-001603,SIN-00458,Informe pericial,Si,Si,2023-02-21,No,OK
DOC-001604,SIN-00459,Parte policial,Si,Si,2026-02-17,No,OK
DOC-001605,SIN-00459,Fotos del dano,Si,Si,2026-02-12,No,OK
